,Company,Type,Country,City,Population,Latitude,Longitude
2532,Gucci,Luxury,Colombia,Medellín,2529403.0,14.6540506,121.1112824
2533,Gucci,Luxury,United Arab Emirates,Dubai,2502715.0,14.6540506,121.1112824
2534,Gucci,Luxury,India,Mirzāpur,2496970.0,14.6540506,121.1112824
2535,Gucci,Luxury,Guatemala,Guatemala City,2450212.0,19.4317025,-99.198731
2536,Gucci,Luxury,India,Nāgpur,2405665.0,14.6540506,121.1112824
2537,Gucci,Luxury,Indonesia,Bekasi,2381053.0,14.6540506,121.1112824
2538,Gucci,Luxury,India,Ghāziābād,2381452.0,14.6540506,121.1112824
2539,Gucci,Luxury,Ghana,Accra,2291352.0,14.6540506,121.1112824
2540,Gucci,Luxury,Indonesia,Tangerang,2237006.0,14.6540506,121.1112824
2541,Gucci,Luxury,Turkey,Konya,2232374.0,14.6540506,121.1112824
2542,Gucci,Luxury,United States,Queens,2230722.0,14.3907464,120.9744239
2543,Gucci,Luxury,India,Indore,2201927.0,14.6540506,121.1112824
2544,Gucci,Luxury,Cuba,Havana,2141652.0,23.1382526,-82.3575774
2545,Gucci,Luxury,United States,Riverside,2107852.0,33.9199193,-117.2559204
2546,Gucci,Luxury,United States,Portland,2074775.0,14.6540506,121.1112824
2547,Gucci,Luxury,India,Vadodara,2065771.0,14.6540506,121.1112824
2548,Gucci,Luxury,United States,San Antonio,2049293.0,14.6540506,121.1112824
2549,Gucci,Luxury,China,Fushun,2024000.0,45.756194,126.5997366
2550,Rolex,Luxury,Japan,Tokyo,37977000.0,35.5454917,139.76917261252126
2551,Rolex,Luxury,Indonesia,Jakarta,34540000.0,-6.2305437,106.8209637
2552,Rolex,Luxury,India,Delhi,29617000.0,28.5433772,77.1570822
2553,Rolex,Luxury,India,Mumbai,23355000.0,19.1260495,72.9177717
2554,Rolex,Luxury,Philippines,Manila,23088000.0,14.7303952,121.0305914
2555,Rolex,Luxury,China,Shanghai,22120000.0,31.2305066,121.5124661
2556,Rolex,Luxury,"Korea, South",Seoul,21794000.0,14.6996477,121.0658071
2557,Rolex,Luxury,Mexico,Mexico City,20996000.0,19.4318859,-99.2007668
2558,Rolex,Luxury,United States,New York,18713220.0,40.7601642,-73.9757788
2559,Rolex,Luxury,India,Kolkāta,17560000.0,14.6996477,121.0658071
2560,Rolex,Luxury,Russia,Moscow,17125000.0,55.7587941,37.6209436
2561,Rolex,Luxury,Thailand,Bangkok,17066000.0,13.7472735,100.5346487
2562,Rolex,Luxury,Argentina,Buenos Aires,16157000.0,14.6996477,121.0658071
2563,Rolex,Luxury,Bangladesh,Dhaka,15443000.0,14.6996477,121.0658071
2564,Rolex,Luxury,Nigeria,Lagos,15279000.0,53.5514127,9.991880834558648
2565,Rolex,Luxury,Turkey,Istanbul,15154000.0,40.9594715,29.0818601
2566,Rolex,Luxury,Japan,Ōsaka,14977000.0,34.6761879,135.5000204
2567,Rolex,Luxury,Pakistan,Karachi,14835000.0,24.8565756,67.0291866610084
2568,Rolex,Luxury,India,Bangalore,13707000.0,14.6996477,121.0658071
2569,Rolex,Luxury,Iran,Tehran,13633000.0,14.6996477,121.0658071
2570,Rolex,Luxury,Vietnam,Ho Chi Minh City,13312000.0,1.2955154,103.853645
2571,Rolex,Luxury,United States,Los Angeles,12750807.0,34.0133172,-118.4933183
2572,Rolex,Luxury,Brazil,Rio de Janeiro,12272000.0,-22.9492447,-43.1851749
2573,Rolex,Luxury,India,Chennai,11324000.0,14.6996477,121.0658071
2574,Rolex,Luxury,Pakistan,Lahore,11021000.0,14.6996477,121.0658071
2575,Rolex,Luxury,France,Paris,11020000.0,48.8649519,2.328722
2576,Rolex,Luxury,United Kingdom,London,10979000.0,51.5439822,-0.007177
2577,Rolex,Luxury,India,Hyderābād,9746000.0,17.4310473,78.4074614
2578,Rolex,Luxury,Colombia,Bogotá,9464000.0,14.6996477,121.0658071
2579,Rolex,Luxury,Malaysia,Kuala Lumpur,8285000.0,14.6996477,121.0658071
2580,Rolex,Luxury,India,Pune,7764000.0,14.6996477,121.0658071
2581,Rolex,Luxury,India,Ahmedabad,7410000.0,14.6996477,121.0658071
2582,Rolex,Luxury,Hong Kong,Hong Kong,7347000.0,22.2799484,114.1833416
2583,Rolex,Luxury,China,Yancheng,7260240.0,22.62530325,120.28447427485409
2584,Rolex,Luxury,China,Xi’an,7135000.0,48.8649519,2.328722
2585,Rolex,Luxury,Chile,Santiago,7007000.0,42.8755427,-8.5460004
2586,Rolex,Luxury,Tanzania,Dar es Salaam,6698000.0,-6.7573684,39.2736992
2587,Rolex,Luxury,United States,Miami,6445545.0,25.812872,-80.1928151
2588,Rolex,Luxury,China,Lu’an,6090000.0,43.3660521,-8.4057826
2589,Rolex,Luxury,Spain,Madrid,6026000.0,40.4291923,-3.6873531
2590,Rolex,Luxury,India,Sūrat,5807000.0,14.6996477,121.0658071
2591,Rolex,Luxury,China,Qingdao,5775000.0,36.0597988,120.3909526
2592,Rolex,Luxury,Singapore,Singapore,5745000.0,1.3050699,103.8329998
2593,Rolex,Luxury,United States,Dallas,5743938.0,32.7928495,-96.80661016775362
2594,Rolex,Luxury,Kenya,Nairobi,5545000.0,14.6996477,121.0658071
2595,Rolex,Luxury,China,Tai’an,5499000.0,41.3938388,2.1622678
2596,Rolex,Luxury,Canada,Toronto,5429524.0,43.68785565,-79.39646864123262
2597,Rolex,Luxury,United States,Washington,5379184.0,47.6102026,-122.3362458
2598,Rolex,Luxury,China,Pudong,5187200.0,31.2305066,121.5124661
2599,Rolex,Luxury,Australia,Melbourne,5078193.0,-37.9789012,145.1934372
2600,Rolex,Luxury,Indonesia,Surabaya,4975000.0,14.6996477,121.0658071
2601,Rolex,Luxury,China,Ji’an,4956600.0,34.6878479,135.1911862
2602,Coach,Luxury,Japan,Tokyo,37977000.0,35.5445598,139.77013079402602
2603,Coach,Luxury,Indonesia,Jakarta,34540000.0,-6.1962562,106.8227085
2604,Coach,Luxury,India,Delhi,29617000.0,28.60688435,77.25134897776049
2605,Coach,Luxury,India,Mumbai,23355000.0,-26.2268867,27.8354197
2606,Coach,Luxury,Philippines,Manila,23088000.0,-26.2268867,27.8354197
2607,Coach,Luxury,China,Shanghai,22120000.0,31.2178417,121.3787467
2608,Coach,Luxury,Brazil,São Paulo,22046000.0,-23.205398250000002,-45.887141798844965
2609,Coach,Luxury,"Korea, South",Seoul,21794000.0,-26.2268867,27.8354197
2610,Coach,Luxury,Mexico,Mexico City,20996000.0,-26.2268867,27.8354197
2611,Coach,Luxury,China,Guangzhou,20902000.0,23.3998345,113.3024673
2612,Coach,Luxury,China,Beijing,19433000.0,37.257104049999995,79.8230727
2613,Coach,Luxury,United States,New York,18713220.0,40.6436212,-73.7817978
2614,Coach,Luxury,India,Kolkāta,17560000.0,-26.2268867,27.8354197
2615,Coach,Luxury,Russia,Moscow,17125000.0,53.0014737,-1.4814853
2616,Coach,Luxury,Thailand,Bangkok,17066000.0,13.7462375,100.5347717
2617,Coach,Luxury,Argentina,Buenos Aires,16157000.0,-33.915155600000006,-60.582834747871004
2618,Coach,Luxury,China,Shenzhen,15929000.0,22.5426813,114.1242257
2619,Coach,Luxury,Bangladesh,Dhaka,15443000.0,-26.2268867,27.8354197
2620,Coach,Luxury,Nigeria,Lagos,15279000.0,18.46525175,-66.1168117351184
2621,Coach,Luxury,Turkey,Istanbul,15154000.0,41.0063149,28.9578097
2622,Coach,Luxury,Japan,Ōsaka,14977000.0,34.4067846,135.295621
2623,Coach,Luxury,Pakistan,Karachi,14835000.0,24.8435491,67.0198123
2624,Coach,Luxury,India,Bangalore,13707000.0,12.904997999999999,77.4732029755314
2625,Coach,Luxury,Iran,Tehran,13633000.0,-26.2268867,27.8354197
2626,Coach,Luxury,Vietnam,Ho Chi Minh City,13312000.0,23.3998345,113.3024673
2627,Coach,Luxury,United States,Los Angeles,12750807.0,33.9430159,-118.4102232
2628,Coach,Luxury,China,Nanyang,12010000.0,33.133250950000004,111.49230027177148
2629,Coach,Luxury,China,Baoding,11860000.0,38.6328066,114.69577244236467
2630,Coach,Luxury,India,Chennai,11324000.0,13.104878150000001,80.22648453456121
2631,Coach,Luxury,China,Chengdu,11309000.0,30.82317465,103.88028747933805
2632,Coach,Luxury,Pakistan,Lahore,11021000.0,-26.2268867,27.8354197
2633,Coach,Luxury,France,Paris,11020000.0,48.8673221,2.3269817
2634,Coach,Luxury,United Kingdom,London,10979000.0,51.5436753,-0.0081071
2635,Coach,Luxury,China,Tianjin,10800000.0,39.1180933,117.191112
2636,Coach,Luxury,China,Shijiazhuang,10784600.0,38.335422550000004,114.68547183171106
2637,Coach,Luxury,Peru,Lima,9848000.0,-12.0860156,-76.9765128
2638,Coach,Luxury,India,Hyderābād,9746000.0,-26.2268867,27.8354197
2639,Coach,Luxury,Colombia,Bogotá,9464000.0,-26.2268867,27.8354197
2640,Coach,Luxury,China,Wuhan,8962000.0,30.84692605,114.78864816920348
2641,Coach,Luxury,United States,Chicago,8604203.0,41.86608015,-87.6378972491203
2642,Coach,Luxury,China,Fuyang,8360000.0,30.113906,119.9322574312734
2643,Coach,Luxury,Malaysia,Kuala Lumpur,8285000.0,3.1285748,101.6790146
2644,Coach,Luxury,China,Jining,8023000.0,41.032398400000005,113.09295277417459
2645,Coach,Luxury,China,Dongguan,7981000.0,22.98757765,113.71443256782963
2646,Coach,Luxury,China,Foshan,7905700.0,22.96582325,112.96921379715288
2647,Coach,Luxury,Vietnam,Hanoi,7785000.0,21.035374,105.8523943
2648,Coach,Luxury,India,Pune,7764000.0,18.4872239,74.1415086
2649,Coach,Luxury,China,Changchun,7674439.0,31.8889111,117.30540630132944
2650,Coach,Luxury,China,Ningbo,7639000.0,29.8529827,121.508027
2651,Coach,Luxury,China,Cangzhou,7544300.0,38.275025850000006,117.77512338358054
2652,Coach,Luxury,China,Nanjing,7496000.0,39.1180933,117.191112
2653,Coach,Luxury,China,Hefei,7457027.0,31.853949550000003,117.13267893114407
2654,Coach,Luxury,India,Ahmedabad,7410000.0,-26.2268867,27.8354197
2655,Coach,Luxury,Hong Kong,Hong Kong,7347000.0,22.3002437,114.1721801
2656,Coach,Luxury,China,Hengyang,7300600.0,22.8823179,108.2939542
2657,Coach,Luxury,China,Nantong,7282835.0,32.0365974,120.82309275481991
2658,Coach,Luxury,China,Nanning,7153300.0,22.8155939,108.4145652
2659,Coach,Luxury,China,Xi’an,7135000.0,48.8673221,2.3269817
2660,Coach,Luxury,China,Tangshan,7100000.0,39.73110635,118.42684541797703
2661,Coach,Luxury,Chile,Santiago,7007000.0,-12.0860156,-76.9765128
2662,Coach,Luxury,China,Zhengzhou,7005000.0,34.72292055,114.02877378806484
2663,Coach,Luxury,Tanzania,Dar es Salaam,6698000.0,-6.816533,39.2828481
2664,Coach,Luxury,China,Xinyang,6634000.0,31.6512418,114.87379035110389
2665,Coach,Luxury,China,Luoyang,6549941.0,34.6850457,112.4319176
2666,Coach,Luxury,China,Hangzhou,6446000.0,30.31333785,120.27423537733821
2667,Coach,Luxury,United States,Miami,6445545.0,25.9563239,-80.1427375
2668,Coach,Luxury,China,Huanggang,6333000.0,31.15671825,114.98903614396991
2669,Coach,Luxury,China,Maoming,6313200.0,21.6696053,110.8956769
2670,Coach,Luxury,China,Kunming,6250000.0,25.0391183,102.787157
2671,Coach,Luxury,China,Zunyi,6127009.0,29.907783950000002,102.23147322297064
2672,Coach,Luxury,China,Lu’an,6090000.0,51.1990286,5.9904549
2673,Coach,Luxury,Spain,Madrid,6026000.0,40.5186042,-3.9008212
2674,Coach,Luxury,China,Liaocheng,5955300.0,36.8411352,115.72501641275494
2675,Coach,Luxury,India,Sūrat,5807000.0,9.695938,100.0321189
2676,Coach,Luxury,Singapore,Singapore,5745000.0,1.3041262,103.8328319
2677,Coach,Luxury,United States,Dallas,5743938.0,32.8678885,-96.7750252
2678,Coach,Luxury,China,Suzhou,5690000.0,31.1392834,120.6587275
2679,Coach,Luxury,China,Xiangyang,5680000.0,32.096642599999996,112.21967703209563
2680,Coach,Luxury,United States,Philadelphia,5649300.0,39.96207555,-75.1850277160794
2681,Coach,Luxury,Kenya,Nairobi,5545000.0,-1.3349783,36.86352242654626
2682,Coach,Luxury,China,Tai’an,5499000.0,41.6110791,2.3443173
2683,Coach,Luxury,China,Dezhou,5470000.0,37.1588838,116.26316338401499
2684,Coach,Luxury,United States,Houston,5464251.0,29.931108,-95.401246
2685,Coach,Luxury,United States,Atlanta,5449398.0,33.83572135,-84.47266720394259
2686,Coach,Luxury,Canada,Toronto,5429524.0,43.6688336,-79.3918883
2687,Coach,Luxury,China,Suihua,5420000.0,22.5225446,113.33911133726662
2688,Coach,Luxury,United States,Washington,5379184.0,38.9052877,-77.0646303
2689,Coach,Luxury,Russia,Saint Petersburg,5351935.0,59.91309895,30.35801917976469
2690,Coach,Luxury,Australia,Sydney,5312163.0,-33.9371636,151.1672411
2691,Coach,Luxury,China,Suzhou,5250000.0,31.1392834,120.6587275
2692,Coach,Luxury,China,Zhaotong,5213521.0,28.112142249999998,104.23474892613179
2693,Coach,Luxury,China,Pudong,5187200.0,31.37835465,121.49594457178958
2694,Coach,Luxury,Australia,Melbourne,5078193.0,-37.8156115,144.9652018
2695,Coach,Luxury,China,Nanchang,5042565.0,22.06435335,112.8303026166333
2696,Coach,Luxury,Indonesia,Surabaya,4975000.0,-26.2268867,27.8354197
2697,Coach,Luxury,China,Ji’an,4956600.0,43.4244344,-80.4386062
2698,Coach,Luxury,China,Yuncheng,4860000.0,34.6981301,110.68370231201901
2699,Coach,Luxury,China,Huai’an,4799889.0,31.86957455,117.29671278494183
2700,Coach,Luxury,China,Chenzhou,4754600.0,25.79957365,112.98730539406449
2701,Coach,Luxury,United States,Boston,4688346.0,42.9761994,-71.6927961
2702,Coach,Luxury,China,Jiangmen,4630300.0,22.5124028,113.05219081937572
2703,Coach,Luxury,China,Changzhou,4592431.0,31.7807929,119.9503694
2704,Coach,Luxury,Spain,Barcelona,4588000.0,41.6110791,2.3443173
2705,Coach,Luxury,China,Hengshui,4472000.0,37.506113049999996,115.72509029525938
2706,Coach,Luxury,China,Harbin,4458000.0,39.1258283,117.1972708
2707,Coach,Luxury,South Africa,Johannesburg,4434827.0,-26.2268867,27.8354197
2708,Coach,Luxury,China,Yiyang,4420700.0,26.4110627,112.37064759486935
2709,Coach,Luxury,China,Meizhou,4378800.0,24.3181261,116.10674837909207
2710,Coach,Luxury,China,Chifeng,4376600.0,43.85781905,120.06080261230643
2711,Coach,Luxury,China,Langfang,4358839.0,39.986767150000006,117.07367728208553
2712,Coach,Luxury,Turkey,İzmir,4320519.0,38.4308603,27.2141426
2713,Coach,Luxury,United States,Phoenix,4219697.0,33.8738024,-112.1500037
2714,Coach,Luxury,China,Xiamen,4110000.0,26.1692944,107.586044
2715,Coach,Luxury,China,Chuzhou,4110000.0,31.8721907,117.2961808
2716,Coach,Luxury,China,Qingyuan,3874000.0,23.68789805,113.03881094323113
2717,Coach,Luxury,China,Hechi,3830000.0,24.8301482,108.25645199094151
2718,Coach,Luxury,United States,Seattle,3789215.0,47.6128,-122.334802
2719,Coach,Luxury,China,Binzhou,3779200.0,37.36722575,117.93249486310862
2720,Coach,Luxury,Japan,Yokohama,3757630.0,35.4380908,139.643645
2721,Coach,Luxury,China,Liuzhou,3758704.0,24.269002,109.4321753
2722,Coach,Luxury,China,Guang’an,3723000.0,31.86957455,117.29671278494183
2723,Coach,Luxury,China,Hanzhong,3700000.0,32.8317622,106.25006961297245
2724,Coach,Luxury,Germany,Berlin,3644826.0,44.45804,-71.189144
2725,Coach,Luxury,China,Anshan,3645884.0,31.72576995,118.1025713252033
2726,Coach,Luxury,China,Lanzhou,3616163.0,36.48972445,103.6764353751187
2727,Coach,Luxury,China,Chengde,3610000.0,41.955011,117.74941870085226
2728,Coach,Luxury,United States,San Francisco,3592294.0,37.7888449,-122.4050437
2729,Coach,Luxury,China,Puyang,3580000.0,35.757379,115.06769538810664
2730,Coach,Luxury,China,Jiaozuo,3540101.0,35.0836461,113.40595082124572
2731,Coach,Luxury,Canada,Montréal,3519595.0,45.466136,-73.5995742
2732,Coach,Luxury,United States,Detroit,3506126.0,42.3348691,-83.0530345
2733,Coach,Luxury,China,Shiyan,3398000.0,22.6868744,113.9237123
2734,Coach,Luxury,India,Lucknow,3382000.0,26.8954463,80.9436442
2735,Coach,Luxury,China,Chaoyang,3370000.0,32.0938661,121.0703025
2736,Coach,Luxury,China,Hechi,3369251.0,24.8301482,108.25645199094151
2737,Coach,Luxury,China,Zhongshan,3260000.0,22.7039478,113.34878258606895
2738,Coach,Luxury,United States,San Diego,3220118.0,32.5439982,-117.0428195
2739,Coach,Luxury,Bolivia,Santa Cruz,3151676.0,37.0586409,-121.9930585
2740,Coach,Luxury,China,Zhenjiang,3113384.0,32.189037,119.45517785648383
2741,Coach,Luxury,China,Tongliao,3094600.0,42.9497554,122.35157525794024
2742,Coach,Luxury,China,Xinzhou,3067501.0,30.84692605,114.78864816920348
2743,Coach,Luxury,China,Jinzhou,3000000.0,38.0255174,115.00772864461182
2744,Coach,Luxury,China,Shaoguan,2997600.0,25.1257954,114.31965190003213
2745,Coach,Luxury,Philippines,Quezon City,2936116.0,-26.2268867,27.8354197
2746,Coach,Luxury,United States,Tampa,2908063.0,27.9865233,-82.49871768625849
2747,Coach,Luxury,United Kingdom,Birmingham,2897303.0,52.4753583,-1.8884857
2748,Coach,Luxury,Brazil,Salvador,2886698.0,13.7197671,-89.2165663
2749,Coach,Luxury,United States,Denver,2876625.0,-37.2702834,144.2927062
2750,Coach,Luxury,Bolivia,La Paz,2867504.0,33.913427,-114.005458
2751,Coach,Luxury,Taiwan,Taichung,2803894.0,24.257977,120.5192651
2752,Coach,Luxury,Ecuador,Guayaquil,2723665.0,-26.2268867,27.8354197
2753,Coach,Luxury,United Kingdom,Manchester,2705000.0,53.5243597,-2.48466
2754,Coach,Luxury,China,Baotou,2700000.0,40.54346255,110.51604776569567
2755,Coach,Luxury,China,Hohhot,2635000.0,40.721642349999996,111.12129517193556
2756,Coach,Luxury,Madagascar,Antananarivo,2610000.0,-26.2268867,27.8354197
2757,Coach,Luxury,Bangladesh,Chattogram,2581643.0,22.35901265,91.78186870276144
2758,Coach,Luxury,Dominican Republic,Santo Domingo,2581827.0,18.454361900000002,-69.9561651
2759,Coach,Luxury,United States,Brooklyn,2559903.0,40.68011165,-74.00672121532415
2760,Coach,Luxury,China,Yangjiang,2555600.0,22.1656031,111.7855834
2761,Coach,Luxury,Colombia,Medellín,2529403.0,-26.2268867,27.8354197
2762,Coach,Luxury,China,Yunfu,2526900.0,22.668313050000002,112.3572677470911
2763,Coach,Luxury,Australia,Brisbane,2514184.0,-27.464337049999997,153.01894385833015
2764,Coach,Luxury,China,Baoshan,2506491.0,31.37835465,121.49594457178958
2765,Coach,Luxury,United Arab Emirates,Dubai,2502715.0,25.1554618,55.2269562
2766,Coach,Luxury,India,Mirzāpur,2496970.0,-26.2268867,27.8354197
2767,Coach,Luxury,China,Guangyuan,2484122.0,23.1548727,113.3212611
2768,Coach,Luxury,Guatemala,Guatemala City,2450212.0,35.4626151,-97.650228
2769,Coach,Luxury,China,Jilin,2396000.0,45.109625550000004,124.81173666393342
2770,Coach,Luxury,India,Nāgpur,2405665.0,-26.2268867,27.8354197
2771,Coach,Luxury,Indonesia,Bekasi,2381053.0,-26.2268867,27.8354197
2772,Coach,Luxury,India,Ghāziābād,2381452.0,-26.2268867,27.8354197
2773,Coach,Luxury,China,Jiamusi,2360000.0,47.5399769,133.1104454
2774,Coach,Luxury,Ghana,Accra,2291352.0,-26.2268867,27.8354197
2775,Coach,Luxury,China,Yuxi,2303518.0,25.0391183,102.787157
2776,Coach,Luxury,Canada,Vancouver,2264823.0,49.2839437,-123.122193
2777,Coach,Luxury,Indonesia,Tangerang,2237006.0,-6.1179666,106.6653834
2778,Coach,Luxury,Turkey,Konya,2232374.0,-26.2268867,27.8354197
2779,Coach,Luxury,United States,Queens,2230722.0,40.6436212,-73.7817978
2780,Coach,Luxury,India,Indore,2201927.0,-26.2268867,27.8354197
2781,Coach,Luxury,China,Ma’anshan,2202899.0,31.72576995,118.1025713252033
2782,Coach,Luxury,China,Quzhou,2185000.0,36.774513600000006,114.95714290751933
2783,Coach,Luxury,China,Yan’an,2150000.0,78.0643013,14.2164086
2784,Coach,Luxury,China,Lishui,2116957.0,23.174477,113.14324100539918
2785,Coach,Luxury,United States,Riverside,2107852.0,33.72355735,-116.1619310928344
2786,Coach,Luxury,United States,Baltimore,2106068.0,39.4267511,-76.7829407
2787,Coach,Luxury,United States,Las Vegas,2104198.0,36.0815594,-115.138282
2788,Coach,Luxury,United States,Portland,2074775.0,45.5181686,-122.6770549
2789,Coach,Luxury,India,Vadodara,2065771.0,22.432450850000002,73.2272280289575
2790,Coach,Luxury,Australia,Perth,2059484.0,56.3962904,-3.4467696
2791,Coach,Luxury,United States,San Antonio,2049293.0,29.416658,-98.399734
2792,Coach,Luxury,United States,St. Louis,2024074.0,38.6769055,-90.6618003
2793,Coach,Luxury,Japan,Sapporo,1961690.0,43.1150255,141.2913414
2794,Coach,Luxury,Austria,Vienna,1911191.0,48.1853572,16.3314174
2795,Coach,Luxury,United Kingdom,Leeds,1901934.0,53.7969154,-1.5358843648172904
2796,Coach,Luxury,United States,Sacramento,1898019.0,38.658746,-121.372306
2797,Coach,Luxury,Malawi,Blantyre,1895973.0,55.798816099999996,-4.0680476489060045
2798,Coach,Luxury,India,Bhopāl,1883381.0,23.280011,77.422307
2799,Coach,Luxury,United States,Orlando,1822394.0,28.4740486,-81.4519548
2800,Coach,Luxury,Japan,Kyōto,1805000.0,-26.2268867,27.8354197
2801,Coach,Luxury,United States,San Jose,1798103.0,37.3258402,-121.945879
2802,Hermès,Luxury,Japan,Tokyo,37977000.0,35.54557265,139.76911558851697
2803,Hermès,Luxury,India,Delhi,29617000.0,50.1475253,11.6055218
2804,Hermès,Luxury,India,Mumbai,23355000.0,18.911323799999998,73.19497479896245
2805,Hermès,Luxury,Philippines,Manila,23088000.0,14.5903246,120.9959294
2806,Hermès,Luxury,China,Shanghai,22120000.0,31.2255925,121.4714786
2807,Hermès,Luxury,Brazil,São Paulo,22046000.0,-21.6205369,-49.08665543450445
2808,Hermès,Luxury,"Korea, South",Seoul,21794000.0,37.552022199999996,126.90719122413876
2809,Hermès,Luxury,Mexico,Mexico City,20996000.0,19.4317603,-99.1994928
2810,Hermès,Luxury,Egypt,Cairo,19372000.0,30.07433195,31.02242185894175
2811,Hermès,Luxury,India,Kolkāta,17560000.0,50.1475253,11.6055218
2812,Hermès,Luxury,Russia,Moscow,17125000.0,55.7432068,37.8611566
2813,Hermès,Luxury,Thailand,Bangkok,17066000.0,13.7461102,100.5342807
2814,Hermès,Luxury,Argentina,Buenos Aires,16157000.0,-35.380104,-57.3460156
2815,Hermès,Luxury,China,Shenzhen,15929000.0,22.5404458,114.1064045
2816,Hermès,Luxury,Bangladesh,Dhaka,15443000.0,50.1475253,11.6055218
2817,Hermès,Luxury,Nigeria,Lagos,15279000.0,42.1442473,24.74915208729233
2818,Hermès,Luxury,Turkey,Istanbul,15154000.0,41.2619759,28.7428451
2819,Hermès,Luxury,Japan,Ōsaka,14977000.0,34.6772843,135.5007477
2820,Hermès,Luxury,Pakistan,Karachi,14835000.0,50.1475253,11.6055218
2821,Hermès,Luxury,India,Bangalore,13707000.0,50.1475253,11.6055218
2822,Hermès,Luxury,Iran,Tehran,13633000.0,35.7466467,51.2332574
2823,Hermès,Luxury,Vietnam,Ho Chi Minh City,13312000.0,21.0258037,105.8562079
2824,Hermès,Luxury,United States,Los Angeles,12750807.0,33.9429724,-118.4096657
2825,Hermès,Luxury,Brazil,Rio de Janeiro,12272000.0,-22.8599658,-43.3704561
2826,Hermès,Luxury,India,Chennai,11324000.0,50.1475253,11.6055218
2827,Hermès,Luxury,Pakistan,Lahore,11021000.0,50.1475253,11.6055218
2828,Hermès,Luxury,France,Paris,11020000.0,48.8688993,2.3217376
2829,Hermès,Luxury,United Kingdom,London,10979000.0,51.4984923,-0.1591661
2830,Hermès,Luxury,Peru,Lima,9848000.0,-12.178369400000001,-77.01598343483951
2831,Hermès,Luxury,India,Hyderābād,9746000.0,50.1475253,11.6055218
2832,Hermès,Luxury,Colombia,Bogotá,9464000.0,-22.8598959,-43.368208
2833,Hermès,Luxury,United States,Chicago,8604203.0,41.9006017,-87.6272304
2834,Hermès,Luxury,Malaysia,Kuala Lumpur,8285000.0,50.1475253,11.6055218
2835,Hermès,Luxury,Vietnam,Hanoi,7785000.0,21.0258037,105.8562079
2836,Hermès,Luxury,India,Pune,7764000.0,18.911323799999998,73.19497479896245
2837,Hermès,Luxury,China,Nanjing,7496000.0,32.0445735,118.7794214
2838,Hermès,Luxury,India,Ahmedabad,7410000.0,50.1475253,11.6055218
2839,Hermès,Luxury,Hong Kong,Hong Kong,7347000.0,22.2804731,114.1583375
2840,Hermès,Luxury,China,Xi’an,7135000.0,43.56108505,4.060563746648525
2841,Hermès,Luxury,Chile,Santiago,7007000.0,-33.408024,-70.7424356
2842,Hermès,Luxury,United States,Miami,6445545.0,25.8129096,-80.1922511
2843,Hermès,Luxury,China,Lu’an,6090000.0,43.549707,1.486379
2844,Hermès,Luxury,Spain,Madrid,6026000.0,40.4174519,-3.7001298
2845,Hermès,Luxury,India,Sūrat,5807000.0,50.1475253,11.6055218
2846,Hermès,Luxury,Singapore,Singapore,5745000.0,1.3619766,103.99101719857639
2847,Hermès,Luxury,United States,Philadelphia,5649300.0,39.9066288,-75.2454062
2848,Hermès,Luxury,Egypt,Giza,5598402.0,30.07433195,31.02242185894175
2849,Hermès,Luxury,Kenya,Nairobi,5545000.0,50.1475253,11.6055218
2850,Hermès,Luxury,China,Tai’an,5499000.0,47.3234982,5.0374768
2851,Hermès,Luxury,United States,Houston,5464251.0,29.7426287,-95.4531008
2852,Hermès,Luxury,Canada,Toronto,5429524.0,43.6691452,-79.3928798
2853,Hermès,Luxury,United States,Washington,5379184.0,38.900266,-77.0251492
2854,Hermès,Luxury,Russia,Saint Petersburg,5351935.0,59.6910732,30.4614666
2855,Hermès,Luxury,Australia,Sydney,5312163.0,-33.9371218,151.1677547
2856,Hermès,Luxury,Brazil,Belo Horizonte,5159000.0,-19.8409523,-43.920275
2857,Hermès,Luxury,Australia,Melbourne,5078193.0,-37.7210338,144.5716923
2858,Hermès,Luxury,Indonesia,Surabaya,4975000.0,50.1475253,11.6055218
2859,Hermès,Luxury,Côte D’Ivoire,Abidjan,4980000.0,5.3853144,-3.9739711
2860,Hermès,Luxury,China,Ji’an,4956600.0,44.8415136,-0.5799164
2861,Hermès,Luxury,Egypt,Alexandria,4870000.0,-6.41631005,-38.009615134955254
2862,Hermès,Luxury,United States,Boston,4688346.0,42.3517979,-71.0703969
2863,Hermès,Luxury,Spain,Barcelona,4588000.0,41.3939463,2.1621821
2864,Hermès,Luxury,China,Harbin,4458000.0,45.757258,126.599346
2865,Hermès,Luxury,South Africa,Johannesburg,4434827.0,-26.029002,27.9654582
2866,Hermès,Luxury,Turkey,İzmir,4320519.0,38.37555105,26.876710426289236
2867,Hermès,Luxury,Mexico,Monterrey,4295000.0,25.7253807,-100.3839013
2868,Hermès,Luxury,United States,Phoenix,4219697.0,-20.3055797,57.5303785
2869,Prada,Luxury,Japan,Tokyo,37977000.0,35.663774,139.71444
2870,Prada,Luxury,Indonesia,Jakarta,34540000.0,-6.2198921,106.787619
2871,Prada,Luxury,India,Delhi,29617000.0,46.3092354,10.0706491
2872,Prada,Luxury,India,Mumbai,23355000.0,46.3092354,10.0706491
2873,Prada,Luxury,Philippines,Manila,23088000.0,46.3092354,10.0706491
