,Country,City,Population,Latitude,Longitude,Company,Type
707,China,Anshan,3645884.0,41.1082818,122.9794828,Zara,Mode
708,China,Chengde,3610000.0,25.049423,121.5172361,Zara,Mode
709,United States,San Francisco,3592294.0,37.7886996,-122.4062938,Zara,Mode
710,Canada,Montréal,3519595.0,45.501619,-73.571716,Zara,Mode
711,Algeria,Algiers,3415811.0,36.7123737,3.1966735,Zara,Mode
712,Japan,Tokyo,37977000.0,43.6534558,-79.3803811,Sephora,Cosmetic
713,China,Shanghai,22120000.0,31.2366642,121.4714425,Sephora,Cosmetic
714,Brazil,São Paulo,22046000.0,-21.2114105,-47.8170195,Sephora,Cosmetic
715,Mexico,Mexico City,20996000.0,19.4389697,-99.203291,Sephora,Cosmetic
716,Egypt,Cairo,19372000.0,29.992286800000002,31.50490150402916,Sephora,Cosmetic
717,United States,New York,18713220.0,40.7568751,-73.9858307,Sephora,Cosmetic
718,Russia,Moscow,17125000.0,55.7966092,37.5422805,Sephora,Cosmetic
719,Argentina,Buenos Aires,16157000.0,45.4801846,9.2105684,Sephora,Cosmetic
720,Nigeria,Lagos,15279000.0,47.637619900000004,6.858364361333332,Sephora,Cosmetic
721,Turkey,Istanbul,15154000.0,41.0348523,28.9800313,Sephora,Cosmetic
722,Congo (Kinshasa),Kinshasa,13528000.0,-4.0548353,15.5584747,Sephora,Cosmetic
723,Vietnam,Ho Chi Minh City,13312000.0,1.2935792,103.8566452,Sephora,Cosmetic
724,United States,Los Angeles,12750807.0,34.1018086,-118.3399417,Sephora,Cosmetic
725,France,Paris,11020000.0,48.8710252,2.3049273,Sephora,Cosmetic
726,United Kingdom,London,10979000.0,43.0258132,-81.278141,Sephora,Cosmetic
727,China,Tianjin,10800000.0,39.1331195,117.1741215,Sephora,Cosmetic
728,China,Weifang,9373000.0,36.709932,119.1051766,Sephora,Cosmetic
729,United States,Chicago,8604203.0,41.892672,-87.6238811,Sephora,Cosmetic
730,Malaysia,Kuala Lumpur,8285000.0,3.1571774,101.7122113,Sephora,Cosmetic
731,China,Dongguan,7981000.0,36.709932,119.1051766,Sephora,Cosmetic
732,China,Foshan,7905700.0,22.760768,113.2695027,Sephora,Cosmetic
733,China,Changchun,7674439.0,43.8650427,125.2894755,Sephora,Cosmetic
734,China,Nanjing,7496000.0,31.2366642,121.4714425,Sephora,Cosmetic
735,Hong Kong,Hong Kong,7347000.0,22.760768,113.2695027,Sephora,Cosmetic
736,China,Xi’an,7135000.0,47.5094126,6.7971414,Sephora,Cosmetic
737,Chile,Santiago,7007000.0,38.7107827,-9.1392733,Sephora,Cosmetic
738,United States,Miami,6445545.0,25.8138222,-80.1935874,Sephora,Cosmetic
739,China,Lu’an,6090000.0,37.1746554,-3.5989147,Sephora,Cosmetic
740,Spain,Madrid,6026000.0,40.417252,-3.7036933,Sephora,Cosmetic
741,China,Qingdao,5775000.0,36.1589325,120.4214338,Sephora,Cosmetic
742,Singapore,Singapore,5745000.0,1.3004579,103.8448989,Sephora,Cosmetic
743,United States,Dallas,5743938.0,32.9294231,-96.8191805,Sephora,Cosmetic
744,United States,Philadelphia,5649300.0,39.9514289,-75.169288,Sephora,Cosmetic
745,China,Tai’an,5499000.0,47.9961476,-4.1047436,Sephora,Cosmetic
746,United States,Houston,5464251.0,29.959988,-95.5392937,Sephora,Cosmetic
747,United States,Atlanta,5449398.0,33.9243207,-84.3419356,Sephora,Cosmetic
748,Canada,Toronto,5429524.0,43.6694027,-79.3899427,Sephora,Cosmetic
749,United States,Washington,5379184.0,38.8971869,-77.0261629,Sephora,Cosmetic
750,Russia,Saint Petersburg,5351935.0,59.92824665,30.359991920446298,Sephora,Cosmetic
751,China,Shantou,5319028.0,23.3641749,116.7119662,Sephora,Cosmetic
752,Australia,Sydney,5312163.0,-33.7771969,151.122217,Sephora,Cosmetic
753,China,Pudong,5187200.0,31.1426312,121.6565714,Sephora,Cosmetic
754,Australia,Melbourne,5078193.0,-37.8105632,144.9627185,Sephora,Cosmetic
755,Côte D’Ivoire,Abidjan,4980000.0,5.3233245,-4.0735304,Sephora,Cosmetic
756,China,Ji’an,4956600.0,46.5819973,0.340912,Sephora,Cosmetic
757,Egypt,Alexandria,4870000.0,44.9114846,8.6127264,Sephora,Cosmetic
758,United States,Boston,4688346.0,42.360368550000004,-71.05621737499999,Sephora,Cosmetic
759,Spain,Barcelona,4588000.0,41.4056287,2.1910479,Sephora,Cosmetic
760,China,Wuxi,4580000.0,31.5830454,120.3899822,Sephora,Cosmetic
761,United States,Seattle,3789215.0,47.6635515,-122.298057,Sephora,Cosmetic
762,China,Lanzhou,3616163.0,36.0639471,103.8609455,Sephora,Cosmetic
763,United States,San Francisco,3592294.0,37.7275704,-122.4769288,Sephora,Cosmetic
764,China,Taiyuan,3398000.0,37.8071356,112.5216785,Sephora,Cosmetic
765,India,Lucknow,3382000.0,26.8578667,80.9762921,Sephora,Cosmetic
766,China,Chaoyang,3370000.0,43.8650427,125.2894755,Sephora,Cosmetic
767,United States,San Diego,3220118.0,32.8690334,-117.2308316,Sephora,Cosmetic
768,Bolivia,Santa Cruz,3151676.0,38.3435255,-0.4920692,Sephora,Cosmetic
769,China,Zhenjiang,3113384.0,32.2066419,119.4477931,Sephora,Cosmetic
770,Brazil,Brasília,3015268.0,-13.0073579,-38.5246577,Sephora,Cosmetic
771,United States,Minneapolis,2977172.0,44.9479107,-93.2981059,Sephora,Cosmetic
772,Brazil,Salvador,2886698.0,-13.0073579,-38.5246577,Sephora,Cosmetic
773,United States,Denver,2876625.0,39.7430847,-104.9907017,Sephora,Cosmetic
774,Italy,Rome,2872800.0,41.9066947,12.478164,Sephora,Cosmetic
775,United States,Brooklyn,2559903.0,40.6923955,-73.9908594,Sephora,Cosmetic
776,Australia,Brisbane,2514184.0,-27.4872432,153.01133066710892,Sephora,Cosmetic
777,United Arab Emirates,Dubai,2502715.0,25.2098469,55.2604861,Sephora,Cosmetic
778,Guatemala,Guatemala City,2450212.0,19.4389697,-99.203291,Sephora,Cosmetic
779,Cameroon,Yaoundé,2440462.0,3.7819688,11.5187006,Sephora,Cosmetic
780,China,Jilin,2396000.0,43.8650427,125.2894755,Sephora,Cosmetic
781,Indonesia,Bandung,2394873.0,-6.8884912,107.5957448,Sephora,Cosmetic
782,Canada,Vancouver,2264823.0,49.2840719,-123.117383,Sephora,Cosmetic
783,China,Yan’an,2150000.0,34.2235793,108.8927817,Sephora,Cosmetic
784,United States,Riverside,2107852.0,33.7195637,-116.3827893,Sephora,Cosmetic
785,United States,Baltimore,2106068.0,39.40482780000001,-76.78922437647117,Sephora,Cosmetic
786,United States,Las Vegas,2104198.0,36.1106445,-115.1723302,Sephora,Cosmetic
787,United States,Portland,2074775.0,45.5187774,-122.6769219,Sephora,Cosmetic
788,United States,San Antonio,2049293.0,29.4937346,-98.4804004,Sephora,Cosmetic
789,United States,Sacramento,1898019.0,38.7107827,-9.1392733,Sephora,Cosmetic
790,Romania,Bucharest,1883425.0,44.5074595,26.0901758,Sephora,Cosmetic
791,United States,Orlando,1822394.0,28.4448917,-81.3939342,Sephora,Cosmetic
792,United States,San Jose,1798103.0,37.2940851,-121.988735,Sephora,Cosmetic
793,Poland,Warsaw,1790658.0,52.2319131,21.0201107,Sephora,Cosmetic
794,Pakistan,Hyderabad City,1732693.0,45.4764216,-75.9986803,Sephora,Cosmetic
795,United States,Pittsburgh,1703266.0,40.4514149,-79.932741,Sephora,Cosmetic
796,United States,Austin,1687311.0,30.4034486,-97.722026,Sephora,Cosmetic
797,United States,Kansas City,1636715.0,39.0414853,-94.5926049,Sephora,Cosmetic
798,United States,Manhattan,1628706.0,40.7947866,-73.9663698,Sephora,Cosmetic
799,India,Āgra,1585705.0,43.3665357,-8.4075964,Sephora,Cosmetic
800,United States,Columbus,1562009.0,40.05363805,-82.91476528032135,Sephora,Cosmetic
801,United States,Charlotte,1512923.0,35.1519915,-80.8317468,Sephora,Cosmetic
802,Venezuela,Valencia,1484430.0,34.4150789,-118.558307,Sephora,Cosmetic
803,United States,Virginia Beach,1478868.0,36.8170199,-76.0710539,Sephora,Cosmetic
804,New Zealand,Auckland,1470100.0,-36.8476684,174.7658883,Sephora,Cosmetic
805,United Arab Emirates,Sharjah,1400000.0,25.3445158,55.3984906,Sephora,Cosmetic
806,Italy,Milan,1366180.0,45.4801846,9.2105684,Sephora,Cosmetic
807,United States,Milwaukee,1365787.0,43.6080057,-116.2787328,Sephora,Cosmetic
808,Czechia,Prague,1335084.0,50.0783197,14.461478173699422,Sephora,Cosmetic
809,Mexico,Juárez,1321004.0,20.6125936,-105.2324999,Sephora,Cosmetic
810,United States,Providence,1203230.0,41.8279355,-71.4164528,Sephora,Cosmetic
811,Saudi Arabia,Medina,1180770.0,37.1746554,-3.5989147,Sephora,Cosmetic
812,Mexico,Zapopan,1155790.0,20.7100752,-103.411718,Sephora,Cosmetic
813,Japan,Tokyo,37977000.0,43.653746,-79.3809504,MAC Cosmetics,Cosmetic
814,"Korea, South",Seoul,21794000.0,37.5142093,127.104805,MAC Cosmetics,Cosmetic
815,Mexico,Mexico City,20996000.0,19.2994914,-99.1367632,MAC Cosmetics,Cosmetic
816,United States,New York,18713220.0,40.642892,-73.782398,MAC Cosmetics,Cosmetic
817,Nigeria,Lagos,15279000.0,52.95335195,-1.1507451809102196,MAC Cosmetics,Cosmetic
818,Vietnam,Ho Chi Minh City,13312000.0,-12.471143,130.9838972,MAC Cosmetics,Cosmetic
819,United States,Los Angeles,12750807.0,33.9413694,-118.4020992,MAC Cosmetics,Cosmetic
820,France,Paris,11020000.0,48.8591926,2.345738,MAC Cosmetics,Cosmetic
821,United Kingdom,London,10979000.0,51.5431765,-0.0072922,MAC Cosmetics,Cosmetic
822,Peru,Lima,9848000.0,-12.0059372,-77.057967,MAC Cosmetics,Cosmetic
823,China,Xi’an,7135000.0,43.5274744,5.4505309,MAC Cosmetics,Cosmetic
824,United States,Miami,6445545.0,25.7905936,-80.1406102,MAC Cosmetics,Cosmetic
825,China,Lu’an,6090000.0,51.9187561,4.4778509,MAC Cosmetics,Cosmetic
826,Spain,Madrid,6026000.0,40.4180141,-3.7047583,MAC Cosmetics,Cosmetic
827,United States,Dallas,5743938.0,32.9298284,-96.8189282,MAC Cosmetics,Cosmetic
828,United States,Philadelphia,5649300.0,39.8745718,-75.251143,MAC Cosmetics,Cosmetic
829,China,Tai’an,5499000.0,45.3470193,-75.80659739444354,MAC Cosmetics,Cosmetic
830,United States,Houston,5464251.0,29.9856078,-95.3383066,MAC Cosmetics,Cosmetic
831,United States,Atlanta,5449398.0,33.9242784,-84.3417669,MAC Cosmetics,Cosmetic
832,Canada,Toronto,5429524.0,43.7776714,-79.3446042,MAC Cosmetics,Cosmetic
833,United States,Washington,5379184.0,48.7859439,-122.4906341,MAC Cosmetics,Cosmetic
834,China,Ji’an,4956600.0,43.424535,-80.4389439,MAC Cosmetics,Cosmetic
835,United States,Boston,4688346.0,42.3471005,-71.0812125,MAC Cosmetics,Cosmetic
836,United States,Seattle,3789215.0,47.4440861,-122.30305958401061,MAC Cosmetics,Cosmetic
837,Germany,Berlin,3644826.0,52.4627397,13.325593,MAC Cosmetics,Cosmetic
838,Bolivia,Santa Cruz,3151676.0,34.014686,-118.4947591,MAC Cosmetics,Cosmetic
839,United States,Minneapolis,2977172.0,44.9485128,-93.2984989,MAC Cosmetics,Cosmetic
840,United Kingdom,Birmingham,2897303.0,35.220705,-80.9421255,MAC Cosmetics,Cosmetic
841,Guatemala,Guatemala City,2450212.0,19.2994914,-99.1367632,MAC Cosmetics,Cosmetic
842,Canada,Vancouver,2264823.0,49.2825304,-123.122212,MAC Cosmetics,Cosmetic
843,United States,Queens,2230722.0,40.642892,-73.782398,MAC Cosmetics,Cosmetic
844,United States,Riverside,2107852.0,33.7195874,-116.3832356,MAC Cosmetics,Cosmetic
845,United States,Baltimore,2106068.0,39.2834293,-76.6000286,MAC Cosmetics,Cosmetic
846,United States,Las Vegas,2104198.0,36.0816981,-115.1382931,MAC Cosmetics,Cosmetic
847,Austria,Vienna,1911191.0,48.196879749999994,16.33791915,MAC Cosmetics,Cosmetic
848,Romania,Bucharest,1883425.0,44.5079474,26.0901366,MAC Cosmetics,Cosmetic
849,United States,Orlando,1822394.0,28.4461206,-81.3954232,MAC Cosmetics,Cosmetic
850,United States,San Jose,1798103.0,9.94341505,-84.14953816313752,MAC Cosmetics,Cosmetic
851,United States,Austin,1687311.0,30.4029514,-97.7253921,MAC Cosmetics,Cosmetic
852,United States,Kansas City,1636715.0,39.0414285,-94.5914462,MAC Cosmetics,Cosmetic
853,United States,Columbus,1562009.0,40.051475350000004,-82.91513821634449,MAC Cosmetics,Cosmetic
854,United States,Charlotte,1512923.0,35.220705,-80.9421255,MAC Cosmetics,Cosmetic
855,Germany,Munich,1471508.0,48.1482902,11.46345163522592,MAC Cosmetics,Cosmetic
856,Netherlands,The Hague,1406000.0,52.0794408,4.3087603,MAC Cosmetics,Cosmetic
857,Czechia,Prague,1335084.0,50.0837036,14.423726,MAC Cosmetics,Cosmetic
858,Argentina,Rosario,1193605.0,16.4097856,120.5992661,MAC Cosmetics,Cosmetic
859,United States,Jacksonville,1181496.0,30.18441,-81.5537681,MAC Cosmetics,Cosmetic
860,United States,Salt Lake City,1098526.0,40.7854731,-111.985901,MAC Cosmetics,Cosmetic
861,Germany,Cologne,1085664.0,50.938448,6.9430532,MAC Cosmetics,Cosmetic
862,United States,Richmond,1075798.0,49.167120100000005,-123.13839197499999,MAC Cosmetics,Cosmetic
863,United States,Raleigh,1038738.0,35.8399423,-78.6797016,MAC Cosmetics,Cosmetic
864,Canada,Ottawa,989567.0,45.3470193,-75.80659739444354,MAC Cosmetics,Cosmetic
865,Panama,Panama City,880691.0,19.2994914,-99.1367632,MAC Cosmetics,Cosmetic
866,Netherlands,Amsterdam,862965.0,52.365098,4.8848585,MAC Cosmetics,Cosmetic
867,Portugal,Lisbon,506654.0,38.73843825,-9.399036111787932,MAC Cosmetics,Cosmetic
868,Canada,Kitchener,470015.0,43.424535,-80.4389439,MAC Cosmetics,Cosmetic
869,Costa Rica,San José,288054.0,9.94341505,-84.14953816313752,MAC Cosmetics,Cosmetic
870,Cabo Verde,Praia,127832.0,50.81895555,-0.1380559743186323,MAC Cosmetics,Cosmetic
871,Luxembourg,Luxembourg,124509.0,49.61194365,6.12843602094065,MAC Cosmetics,Cosmetic
872,Bermuda,Hamilton,52320.0,43.2179497,-79.8615457,MAC Cosmetics,Cosmetic
873,Italy,Naples,966144.0,40.853387,14.2725139,MAC Cosmetics,Cosmetic
874,France,Toulouse,968638.0,43.6019544,1.44703271006979,MAC Cosmetics,Cosmetic
875,United States,Bridgeport,924449.0,45.39633415,-122.75168587926481,MAC Cosmetics,Cosmetic
876,Nigeria,Jos,873943.0,52.365098,4.8848585,MAC Cosmetics,Cosmetic
877,Morocco,Sale,850403.0,48.2170416,16.346850289649133,MAC Cosmetics,Cosmetic
878,China,Hai’an,866337.0,52.0794408,4.3087603,MAC Cosmetics,Cosmetic
879,United Kingdom,Nottingham,768638.0,52.9517768,-1.1471784,MAC Cosmetics,Cosmetic
880,Poland,Kraków,766739.0,50.067096649999996,19.945989028141405,MAC Cosmetics,Cosmetic
881,United States,Albuquerque,761195.0,35.1032491,-106.5667888,MAC Cosmetics,Cosmetic
882,United States,Birmingham,739573.0,35.220705,-80.9421255,MAC Cosmetics,Cosmetic
883,Canada,Mississauga,721599.0,43.5932029,-79.6426162,MAC Cosmetics,Cosmetic
884,Canada,Hamilton,693645.0,43.2179497,-79.8615457,MAC Cosmetics,Cosmetic
885,Netherlands,Rotterdam,631155.0,51.9187561,4.4778509,MAC Cosmetics,Cosmetic
886,Guatemala,Villa Nueva,618397.0,19.2994914,-99.1367632,MAC Cosmetics,Cosmetic
887,Philippines,General Santos,594446.0,16.4097856,120.5992661,MAC Cosmetics,Cosmetic
888,Canada,Brampton,593638.0,43.7159542,-79.7230283,MAC Cosmetics,Cosmetic
889,Germany,Dortmund,587010.0,51.5132022,7.4595656,MAC Cosmetics,Cosmetic
890,China,Fu’an,577000.0,45.7596368,4.8340966,MAC Cosmetics,Cosmetic
891,Venezuela,Ciudad Bolívar,567953.0,19.2994914,-99.1367632,MAC Cosmetics,Cosmetic
892,United States,Columbia,560041.0,49.2825304,-123.122212,MAC Cosmetics,Cosmetic
893,Spain,Palma,550000.0,16.4097856,120.5992661,MAC Cosmetics,Cosmetic
894,France,Lyon,516092.0,45.7596368,4.8340966,MAC Cosmetics,Cosmetic
895,United States,Mesa,518012.0,33.6907036,-117.8899233,MAC Cosmetics,Cosmetic
896,Canada,Surrey,517887.0,49.1900923,-122.8042388,MAC Cosmetics,Cosmetic
897,Vietnam,Vinh,490000.0,40.7765167,-73.8539947,MAC Cosmetics,Cosmetic
898,United States,Staten Island,476143.0,40.5815088,-74.1655987129158,MAC Cosmetics,Cosmetic
899,Poland,Gdańsk,464254.0,54.3488089,18.6440798,MAC Cosmetics,Cosmetic
900,United States,Reno,445020.0,50.938448,6.9430532,MAC Cosmetics,Cosmetic
901,Brazil,Santos,433966.0,16.4097856,120.5992661,MAC Cosmetics,Cosmetic
902,United States,Oakland,433031.0,42.562983700000004,-83.18372628005915,MAC Cosmetics,Cosmetic
903,United States,Durham,424700.0,43.8915384,-78.8805117,MAC Cosmetics,Cosmetic
904,Philippines,Angeles City,411634.0,33.94680945,-118.40145329726883,MAC Cosmetics,Cosmetic
905,United States,Lancaster,401524.0,40.0674875,-76.3396096,MAC Cosmetics,Cosmetic
906,Saudi Arabia,Ḩā’il,385257.0,48.8591926,2.345738,MAC Cosmetics,Cosmetic
907,Canada,London,383822.0,51.5431765,-0.0072922,MAC Cosmetics,Cosmetic
908,Colombia,Pasto,382236.0,52.916831650000006,-1.4737038518918153,MAC Cosmetics,Cosmetic
909,Serbia,Novi Sad,380000.0,42.4923414,-83.468594496295,MAC Cosmetics,Cosmetic
910,Chile,La Florida,366916.0,28.4461206,-81.3954232,MAC Cosmetics,Cosmetic
911,Germany,Bochum,364628.0,51.4946254,7.2810396,MAC Cosmetics,Cosmetic
912,Philippines,Baguio City,345366.0,16.4097856,120.5992661,MAC Cosmetics,Cosmetic
913,United States,Lancaster,343304.0,40.0674875,-76.3396096,MAC Cosmetics,Cosmetic
914,Japan,Tokyo,37977000.0,35.544869399999996,139.7699027,Cartier,Luxury
915,India,Delhi,29617000.0,14.6782621,121.0456235,Cartier,Luxury
916,India,Mumbai,23355000.0,14.6782621,121.0456235,Cartier,Luxury
917,Philippines,Manila,23088000.0,14.6782621,121.0456235,Cartier,Luxury
918,China,Shanghai,22120000.0,31.2291091,121.4488685,Cartier,Luxury
919,Brazil,São Paulo,22046000.0,-23.3980932,-46.7531652,Cartier,Luxury
920,"Korea, South",Seoul,21794000.0,37.5122172,127.1018171,Cartier,Luxury
921,Mexico,Mexico City,20996000.0,19.4323151,-99.2017292,Cartier,Luxury
922,China,Beijing,19433000.0,39.9089985,116.4731978,Cartier,Luxury
923,United States,New York,18713220.0,40.7962598,-73.6709429,Cartier,Luxury
924,India,Kolkāta,17560000.0,14.6782621,121.0456235,Cartier,Luxury
925,Russia,Moscow,17125000.0,55.7616236,37.6178335,Cartier,Luxury
926,Thailand,Bangkok,17066000.0,13.7466858,100.5342323,Cartier,Luxury
927,Argentina,Buenos Aires,16157000.0,-34.5720699,-59.1118742,Cartier,Luxury
928,Bangladesh,Dhaka,15443000.0,14.6782621,121.0456235,Cartier,Luxury
929,Nigeria,Lagos,15279000.0,46.7024201,-81.55852930634249,Cartier,Luxury
930,Turkey,Istanbul,15154000.0,14.6782621,121.0456235,Cartier,Luxury
931,Japan,Ōsaka,14977000.0,34.675766,135.5006614,Cartier,Luxury
932,Pakistan,Karachi,14835000.0,14.6782621,121.0456235,Cartier,Luxury
933,India,Bangalore,13707000.0,12.9575615,77.70908150563875,Cartier,Luxury
934,Iran,Tehran,13633000.0,14.6782621,121.0456235,Cartier,Luxury
935,Vietnam,Ho Chi Minh City,13312000.0,14.6782621,121.0456235,Cartier,Luxury
936,United States,Los Angeles,12750807.0,-37.4843668,-72.3290668,Cartier,Luxury
937,Brazil,Rio de Janeiro,12272000.0,-22.9992717,-43.351191296598714,Cartier,Luxury
938,India,Chennai,11324000.0,14.6782621,121.0456235,Cartier,Luxury
939,China,Chengdu,11309000.0,30.6561018,104.0799124,Cartier,Luxury
940,Pakistan,Lahore,11021000.0,14.6782621,121.0456235,Cartier,Luxury
941,France,Paris,11020000.0,48.8681422,2.3296936,Cartier,Luxury
942,United Kingdom,London,10979000.0,51.4591841,-0.44811084796312606,Cartier,Luxury
943,Peru,Lima,9848000.0,-11.9598157,-77.0502,Cartier,Luxury
944,India,Hyderābād,9746000.0,14.6782621,121.0456235,Cartier,Luxury
945,Colombia,Bogotá,9464000.0,4.6675525,-74.0525929,Cartier,Luxury
946,Japan,Nagoya,9113000.0,35.1699144,136.8850002,Cartier,Luxury
947,Malaysia,Kuala Lumpur,8285000.0,3.1483102,101.7134763,Cartier,Luxury
948,China,Jinan,7967400.0,36.6629367,117.0195656,Cartier,Luxury
949,India,Pune,7764000.0,14.6782621,121.0456235,Cartier,Luxury
950,China,Nanjing,7496000.0,32.0464059,118.7794214,Cartier,Luxury
951,India,Ahmedabad,7410000.0,14.6782621,121.0456235,Cartier,Luxury
952,Hong Kong,Hong Kong,7347000.0,22.2814575,114.1591239,Cartier,Luxury
953,China,Xi’an,7135000.0,44.4522403,-0.0673191,Cartier,Luxury
954,Chile,Santiago,7007000.0,-27.7690447,-64.2937607,Cartier,Luxury
955,United States,Miami,6445545.0,25.8128777,-80.1924201,Cartier,Luxury
956,China,Lu’an,6090000.0,36.4850492,-4.9539659,Cartier,Luxury
957,Spain,Madrid,6026000.0,14.6782621,121.0456235,Cartier,Luxury
958,India,Sūrat,5807000.0,14.6782621,121.0456235,Cartier,Luxury
959,China,Qingdao,5775000.0,36.0601635,120.390262,Cartier,Luxury
960,Singapore,Singapore,5745000.0,1.3026815,103.8347892,Cartier,Luxury
961,United States,Dallas,5743938.0,45.5553469,-73.7018064,Cartier,Luxury
962,Kenya,Nairobi,5545000.0,14.6782621,121.0456235,Cartier,Luxury
963,China,Tai’an,5499000.0,46.8997786,6.3472603,Cartier,Luxury
964,United States,Houston,5464251.0,29.7429808,-95.4530923,Cartier,Luxury
965,Canada,Toronto,5429524.0,43.6687584,-79.3922173,Cartier,Luxury
966,United States,Washington,5379184.0,47.579756,-122.665226,Cartier,Luxury
967,Russia,Saint Petersburg,5351935.0,59.9367824,30.319283,Cartier,Luxury
968,Australia,Sydney,5312163.0,-33.8696049,151.2097544,Cartier,Luxury
969,Mexico,Guadalajara,5253000.0,20.6360533,-103.3775521,Cartier,Luxury
970,Australia,Melbourne,5078193.0,-37.8911115,144.7709711,Cartier,Luxury
971,Indonesia,Surabaya,4975000.0,14.6782621,121.0456235,Cartier,Luxury
972,China,Ji’an,4956600.0,44.4522403,-0.0673191,Cartier,Luxury
973,United States,Boston,4688346.0,42.3520827,-71.072472,Cartier,Luxury
974,Spain,Barcelona,4588000.0,41.3944815,2.1627592,Cartier,Luxury
975,China,Wuxi,4580000.0,31.5743194,120.2973318,Cartier,Luxury
976,China,Harbin,4458000.0,45.7560719,126.599409,Cartier,Luxury
977,South Africa,Johannesburg,4434827.0,-26.1085413,28.052297,Cartier,Luxury
978,Morocco,Casablanca,4370000.0,33.5957534,-7.6186893,Cartier,Luxury
979,Mexico,Monterrey,4295000.0,-37.4843668,-72.3290668,Cartier,Luxury
980,United States,Phoenix,4219697.0,14.6782621,121.0456235,Cartier,Luxury
981,Japan,Yokohama,3757630.0,14.6782621,121.0456235,Cartier,Luxury
982,Germany,Berlin,3644826.0,52.5008639,13.3164913,Cartier,Luxury
983,United States,San Francisco,3592294.0,37.7887157,-122.4061116,Cartier,Luxury
984,Canada,Montréal,3519595.0,-37.4843668,-72.3290668,Cartier,Luxury
985,Algeria,Algiers,3415811.0,36.7673218,3.0526736,Cartier,Luxury
986,China,Taiyuan,3398000.0,37.8188506,112.5581071,Cartier,Luxury
987,China,Chaoyang,3370000.0,39.9089985,116.4731978,Cartier,Luxury
988,China,Zhongshan,3260000.0,32.0464059,118.7794214,Cartier,Luxury
989,Bolivia,Santa Cruz,3151676.0,28.0912447,-16.7392586,Cartier,Luxury
990,Brazil,Brasília,3015268.0,-22.9992717,-43.351191296598714,Cartier,Luxury
991,Philippines,Quezon City,2936116.0,14.6782621,121.0456235,Cartier,Luxury
992,United States,Tampa,2908063.0,28.0516618,-82.4431772,Cartier,Luxury
993,United States,Denver,2876625.0,14.6782621,121.0456235,Cartier,Luxury
994,Italy,Rome,2872800.0,41.9055504,12.4814352,Cartier,Luxury
995,Ecuador,Guayaquil,2723665.0,14.6782621,121.0456235,Cartier,Luxury
996,United Kingdom,Manchester,2705000.0,42.9952479,-71.4767203,Cartier,Luxury
997,Madagascar,Antananarivo,2610000.0,14.6782621,121.0456235,Cartier,Luxury
998,Bangladesh,Chattogram,2581643.0,14.6782621,121.0456235,Cartier,Luxury
999,Dominican Republic,Santo Domingo,2581827.0,5.0685734,-75.5209576,Cartier,Luxury
1000,United States,Brooklyn,2559903.0,14.6782621,121.0456235,Cartier,Luxury
1001,Colombia,Medellín,2529403.0,14.6782621,121.0456235,Cartier,Luxury
1002,Australia,Brisbane,2514184.0,-27.469354000000003,153.0276178756904,Cartier,Luxury
1003,United Arab Emirates,Dubai,2502715.0,14.6782621,121.0456235,Cartier,Luxury
1004,India,Mirzāpur,2496970.0,14.6782621,121.0456235,Cartier,Luxury
1005,Brazil,Fortaleza,2452185.0,-3.7240215,-38.665388365166145,Cartier,Luxury
1006,Guatemala,Guatemala City,2450212.0,45.1712948,28.798566604419108,Cartier,Luxury
1007,India,Nāgpur,2405665.0,14.6782621,121.0456235,Cartier,Luxury
1008,Indonesia,Bekasi,2381053.0,14.6782621,121.0456235,Cartier,Luxury
1009,India,Ghāziābād,2381452.0,14.6782621,121.0456235,Cartier,Luxury
1010,Ghana,Accra,2291352.0,14.6782621,121.0456235,Cartier,Luxury
1011,Canada,Vancouver,2264823.0,49.2854788,-123.11534,Cartier,Luxury
1012,Indonesia,Tangerang,2237006.0,14.6782621,121.0456235,Cartier,Luxury
1013,Turkey,Konya,2232374.0,14.6782621,121.0456235,Cartier,Luxury
1014,United States,Queens,2230722.0,19.2948493,-81.3821986,Cartier,Luxury
1015,Japan,Tokyo,37977000.0,35.663774,139.71444,Prada,Luxury
1016,Indonesia,Jakarta,34540000.0,-6.2198921,106.787619,Prada,Luxury
1017,India,Delhi,29617000.0,46.3092354,10.0706491,Prada,Luxury
1018,India,Mumbai,23355000.0,46.3092354,10.0706491,Prada,Luxury
1019,Philippines,Manila,23088000.0,46.3092354,10.0706491,Prada,Luxury
1020,China,Shanghai,22120000.0,31.2180508,121.4541852,Prada,Luxury
1021,Brazil,São Paulo,22046000.0,-22.575189350000002,-47.41064716880531,Prada,Luxury
1022,"Korea, South",Seoul,21794000.0,37.526405499999996,127.04634506143523,Prada,Luxury
1023,Mexico,Mexico City,20996000.0,19.466653,-99.213074,Prada,Luxury
1024,China,Guangzhou,20902000.0,23.1363735,113.326915,Prada,Luxury
1025,China,Beijing,19433000.0,39.9079561,116.4727357,Prada,Luxury
1026,Egypt,Cairo,19372000.0,42.69761305,2.7132010879859423,Prada,Luxury
1027,United States,New York,18713220.0,40.7626298,-73.974484,Prada,Luxury
1028,India,Kolkāta,17560000.0,46.3092354,10.0706491,Prada,Luxury
1029,Russia,Moscow,17125000.0,55.7627179,37.6136371,Prada,Luxury
1030,Thailand,Bangkok,17066000.0,46.3092354,10.0706491,Prada,Luxury
